"","name","publisher_uuid","file_link","pub_date"
"1214","Benthic Intertidal Vegetation from the Tagus Estuary and Aveiro Lagoon - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=bentic-vegetation-tagus-aveiro","2022-10-27 07:49:57"
"1314","Collection Maurice GAIGNON - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=ly_gaignon","2022-10-26 14:18:37"
"1414","ant-plant_symbioses - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=ant-plant_symbioses","2022-10-06 12:38:17"
"1514","Bird Biodiversity Survey, San SebastiÃ¡n Bay, Argentina - 2021 - Total Austral S.A. - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=argentina-biodiversity-survey-totalenergies-2021","2022-09-29 08:03:48"
"1613","Benthic Biodiversity Baseline Survey, Block 58, Suriname - 2021 - TotalEnergies E&P Suriname B.V. - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=block_58_ebs_-_totalenergies_ep_suriname_2021","2022-09-28 15:52:39"
"1713","Complementary Benthic Biodiversity Baseline Survey, Block 58, Suriname - 2021 - TotalEnergies E&P Suriname B.V. - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=block_58_benthic_biodiversity_survey_-_totalenergies_ep_suriname_2021","2022-09-28 15:50:43"
"1813","Small terrestrial mammals (Rodentia, Soricomorpha) along a gradient of forest anthropisation (reserves, manages forests, urban parks) in France - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=small_terrestrial_mammals_along_a_gradient_of_forest_anthropisation_france","2022-09-20 08:59:27"
"1913","Long-term monitoring of primate, bird, and ungulate populations 2010-2022 for protected area management, Keo Seima Wildlife Sanctuary, Cambodia - Version 1.8","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=wcs_ksws_transect","2022-09-20 02:58:25"
"2013","DonnÃ©es BiodiversitÃ© Site de Grandpuits - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_grandpuits","2022-09-15 07:54:56"
"2113","Vegetation surveys in mountainous area (Pyrenees, France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pastserv_mode-respyr_vegetation_data","2022-09-14 11:43:25"
"2213","Cnidaria MZS - Version 1.6","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=mzs_cni_gorgones","2022-09-06 13:13:12"
"2313","Brachiopods MZS - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=mzs_brachiopodes","2022-09-06 13:05:49"
"2413","Bryozoa MZS - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=bryozoa_mzs","2022-09-01 14:08:47"
"2513","Porifera MZS - Version 3.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=po_mzs","2022-09-01 14:05:13"
"2613","Mammal osteology MZS - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=mzs_mamm_osteo","2022-09-01 14:01:05"
"2712","Aves MZS - Version 3.10","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=aves_mzs","2022-09-01 13:59:08"
"289","Phenology and biological traits of migrating trout and sea trout (Salmo trutta) sampled by trapping in the survey in the Bresle river (France) - Version 1.17","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_bresle_trt","2022-08-18 14:49:04"
"294","Abundances and biological traits of the juveniles trout sampled in the survey of trout abundance Indice on the Scorff river and its tributaries (France) - Version 1.17","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_scorff_iat","2022-08-18 14:45:55"
"304","Herbier Boreal Confluence (BOUM) - Version 4.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_boreal_confluence_boum","2022-07-05 14:06:45"
"3110","Herbier Husnot, Hepatica Galliae (BOUM) - Version 5.6","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_husnot_boum","2022-07-05 14:05:56"
"324","Collection botanique Lamy de la Chapelle E. (BOUM) - Version 1.7","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=liasse-lamy-boum","2022-07-05 14:05:13"
"334","Collection botanique Letendre (abbÃ©) (BOUM) - Version 1.8","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=liasse_abbe_letendre_boum","2022-07-05 14:04:31"
"344","Collection botanique Ã‰. Juttin (BOUM) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=luttin_boum","2022-07-05 14:03:50"
"354","Collection botanique Mulon L. (BOUM) - Version 3.6","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_l_mulon_boum","2022-07-05 14:03:03"
"364","Herbier G. Garapin (BOUM) - Version 5.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_garapin","2022-07-05 14:02:10"
"374","Herbier Flora selecta exsiccata publiÃ© par Ch. MAGNIER (BOUM) - Version 3.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_exsiccata_boum","2022-07-05 14:01:15"
"384","Collection botanique Jaubert et Saul (BOUM) - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=jaubert_saul_boum","2022-07-05 14:00:26"
"394","Herbier E. P. LarchevÃªque (BOUM) - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=larcheveque_boum","2022-07-05 13:59:39"
"404","Collection botanique Le Grand A. (BOUM) - Version 13.6","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_legrandboum","2022-07-05 13:58:42"
"4110","La collection des ChiroptÃ¨res (BOUM) - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=boum_chiro","2022-07-05 13:55:21"
"424","Herbarium RIPART EugÃ¨ne and Des MÃ©loizes Albert (BOUM) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=herbier_ripartdesmeloizes_boum","2022-07-05 13:44:05"
"434","La collection des prÃ©parations zoologiques (BOUM) - Version 1.15","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=prepazool_boum","2022-05-16 15:03:11"
"444","DonnÃ©es BiodiversitÃ© Site de Ertvelde - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_ertvelde","2022-05-16 12:24:43"
"454","Phenology and biological traits of migrating salmon (Salmo salar) sampled by trapping in the survey in the Bresle river (France) - Version 1.20","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_bresle_sat","2022-05-13 13:10:55"
"464","Collection de nids TrÃ©voux (BOUM) - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=nids_trevoux_boum","2022-05-05 14:40:20"
"474","Phenology and biological traits of migrating salmon (Salmo salar) sampled by trapping in the Scorff river (France). - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_scorff_ps","2022-03-21 11:10:17"
"484","Phenology and biological traits of adult migrating atlantic salmon (Salmo salar) sampled by trapping in the survey in the Nivelle river (France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_nivelle_ps","2022-03-21 11:03:45"
"494","Phenology and biological traits of migrating salmon (Salmo salar) sampled by trapping in the survey in the Oir river (France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_oir_pieges_sat","2022-03-21 11:02:27"
"504","Abundances and biological traits of the juveniles salmon sampled in the survey of Salmon abundance Indices in the Scorff river (France) - Version 1.16","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_rennes_scorff","2022-03-21 11:00:32"
"5110","Abundances and biological traits of the juveniles salmon sampled in the survey of Salmon abundance Indices in the Oir river (France) - Version 1.22","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=dataset_inra_rennes","2022-03-21 10:59:01"
"523","Abundances and biological traits of the juveniles salmon sampled in the survey of Salmon abundance Indices in the Nivelle river (France) - Version 1.16","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_rennes_nivelle","2022-03-21 10:51:14"
"533","Abundances and biological traits of the juveniles salmon sampled in the survey of Salmon abundance Indices in the Bresle river (France) - Version 1.7","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_rennes_bresle","2022-03-21 10:49:46"
"543","Phenology and biological traits of migrating brown trouts and sea trouts sampled by trapping in the Oir river (France). - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_oir_pieges_trf_trm","2022-03-21 09:44:40"
"553","Abundances and biological traits of the juveniles lamprey sampled in the survey of lamprey abundance Indice on the Scorff river (France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_scorff_ial","2022-03-21 09:33:38"
"563","Abundances and biological traits of the juveniles lamprey sampled in the survey of lamprey abundance Indice on the Oir river (France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae-oir_ial","2022-03-21 09:17:18"
"573","Phenology and biological traits of migrating eels sampled by trapping in the survey in the Scorff river (France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_ang_scorff","2022-03-18 11:15:47"
"583","Phenology and biological traits of adult migrating shad (Alosa alosa) sampled by trapping in the survey in the Scorff river (France). - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_scorff_pa","2022-03-18 11:11:32"
"593","Phenology and biological traits of migrating eels sampled by trapping in the Oir river (France). - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_ang_oir","2022-03-18 10:36:23"
"603","Abundances and biological traits of fish sampled by electrofishing (except specific abundance indices) on the River Oir since 1988 (France). - Version 1.8","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_pe_oir","2022-03-18 10:33:19"
"6110","Abundances and biological traits of the juveniles trout sampled in the survey of trout abundance Indices (VIGITRUITEÂ®) in the Oir river (France) - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_oir_vigitruite","2022-03-18 10:25:09"
"623","Phenology and biological traits of migrating river lamprey sampled by electrofishing in the Oir river (France). - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_oir_g","2022-03-18 10:14:55"
"633","Phenology and biological traits of adult migrating shad (Alosa sp) sampled by trapping in the survey in the Nivelle river (France) - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_nivelle_pa","2022-03-18 09:55:05"
"643","Abundances and biological traits of the juveniles trout sampled in the survey of trout abundance Indices (VIGITRUITEÂ®) in the Nivelle river (France) - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_nivelle_vigitruite","2022-03-18 09:43:59"
"653","Phenology and biological traits of migrating river lamprey (Lampetra fluviatilis) sampled by trapping in the Bresle river (France). - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_bresle_lpr","2022-03-18 09:28:17"
"663","Phenology and biological traits of migrating eels sampled by trapping in the survey in the Bresle river (France) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inra_ang_bresle","2022-03-18 09:20:59"
"673","Abundances and biological traits of the juveniles trout sampled in the survey of trout abundance Indices (VIGITRUITEÂ®) in the Bresle river (France) - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_bresle_iat","2022-03-16 16:45:31"
"683","Abundances and biological traits of trout (salmo trutta) and salmon (salmo salar) sampled by electrofishing (except specific abundance indices) from 1985 to 2005 on the Nivelle (France). - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inrae_nivelle_pe_pte","2022-03-16 15:16:59"
"693","TAXREF - Version 4.8","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=taxref-test","2022-03-14 16:20:20"
"703","Large wild mammals in Ferlo (North of Senegal) - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=largewildmammals_ferlo","2022-03-09 14:48:17"
"718","Castniidae - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=castniidae","2022-02-24 16:29:05"
"723","DonnÃ©es d'occurrences EspÃ¨ces issues de l'inventaire des ZNIEFF - Version 1.7","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=inpn_inventaire_znieff","2022-02-24 17:31:22"
"733","DonnÃ©es BiodiversitÃ© Raffinerie de Donges - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_donges","2022-01-31 13:26:22"
"743","Benthic marine diatoms from French coastal and transitional waters - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=benthic-marine-diatoms","2022-01-26 12:53:42"
"753","Checklist of extant species recorded in Chhaeb Wildlife Sanctuary, Cambodia - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=checklist_of_extant_species_recorded_in_chhep_wildlife_sanctuary_cambodia","2021-08-20 08:47:42"
"763","Collection Berlie - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=barcelonnette_coll_berlie","2022-01-13 16:10:48"
"773","Phengaris - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=phengaris","2021-12-22 13:32:00"
"783","Caire-Chabrand Collection - Version 4.7","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=musee_vallee","2021-12-17 10:52:13"
"793","Carabids in beech forests, Calabria, Italy - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=prova","2021-11-21 10:57:11"
"803","Checklist of extant species recorded in Preah Roka Wildlife Sanctuary, Cambodia - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=checklist_of_extant_species_recorded_in_prey_preah_roka_wildlife_sanctuary_cambodia","2021-10-21 03:49:39"
"818","Selected observations from various biodiversity surveys in Aguada Pichana Este & San Roque South Blocks between 2019 & 2021 - Total Austral - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=argentina_sanroque_fauna_2019_2021","2021-10-14 14:22:18"
"823","Reconnaissance survey in Block 12 - TotalEnergies Oman - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=oman_b12","2021-10-08 12:26:09"
"833","Availability of browse in Murchinson Falls National Park & Bugungu Wildlife Reserve - Version 1.7","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=blackrhinosuitabilitystudy","2021-09-10 12:47:57"
"843","Inventaire biodiversitÃ© du site Pierre Fabre d'Ussel - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_ussel_ff","2021-08-25 14:29:24"
"853","Inventaire biodiversitÃ© du site Pierre Fabre de Puylaurens - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_puylaurens_ff_2021","2021-08-25 13:26:55"
"863","Inventaire biodiversitÃ© du site Pierre Fabre de Lavaur Les Cauquillous - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_lavaur_ff_2021","2021-08-25 12:50:24"
"873","Inventaire de la biodiversitÃ© animale du site Pierre Fabre du Carla Ã  Burlats - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_burlats_faune","2021-08-25 11:39:57"
"883","Inventaire de la biodiversitÃ© animale du site Pierre Fabre de Soual - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_soual_faune","2021-08-25 09:11:02"
"893","Inventaire de la biodiversitÃ© animale du site industriel Pierre Fabre d'AvÃ¨ne - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_avene_faune_2021","2021-08-25 08:44:34"
"903","Checklist of extant species recorded in Phnom Tbaeng Natural Heritage Park, Cambodia - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=checklist_phnom_tbeng_natural_heritage_park_cambodia","2021-08-20 08:48:22"
"917","Checklist of extant species recorded in Kulen Promtep Wildlife Sanctuary, Cambodia - Version 1.3","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=checklist_of_extant_species_recorded_in_kulen_promtep_wildlife_sanctuary_cambodia","2021-07-29 09:40:19"
"922","Checklist of extant species recorded in Keo Seima Wildlife Sanctuary, Cambodia - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=wcs_cambodia_ksws_species_checklist","2021-07-02 12:36:51"
"932","Inventaire biodiversitÃ© du site Pierre Fabre de Soual - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_soual","2021-07-09 15:12:18"
"942","Inventaire biodiversitÃ© du site Pierre Fabre de Lavaur En Doyse - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_lavaur_2016","2021-07-09 14:43:10"
"952","Inventaire biodiversitÃ© du site Pierre Fabre de Vigoulet-Auzil - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_vigoulet_2016","2021-07-09 13:18:15"
"962","Inventaire biodiversitÃ© du site Pierre Fabre du Carla Ã  Burlats - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_burlats_2014_2018","2021-07-08 15:45:34"
"971","Inventaire biodiversitÃ© du site Pierre Fabre de Saint-Sulpice - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_stsulpice_2015","2021-07-08 14:43:10"
"981","Inventaire biodiversitÃ© du site Pierre Fabre de Toulouse Langlade - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_tlse_langlade_2012","2021-07-08 13:46:08"
"991","Inventaire biodiversitÃ© du site Pierre Fabre d'AvÃ¨ne - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_avene_2014-2019","2021-07-07 14:58:32"
"1001","ClÃ©mence Lortet herbarium - Version 1.7","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=lortet","2021-07-06 15:19:34"
"1016","Inventaire du site Pierre Fabre de Cahors - Version 1.4","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_cahors_plantae_insects","2021-06-11 13:27:43"
"1021","Inventaire biodiversitÃ© du site Pierre Fabre de Castres La Chartreuse - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_castres_chartreuse_2020","2021-06-10 17:00:30"
"1031","Inventaire biodiversitÃ© du site Pierre Fabre de Saix LÃ©vezou - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_saix_levezou_2020","2021-06-10 16:46:38"
"1041","Inventaire biodiversitÃ© du site Pierre Fabre de Gaillac - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_castres_bota_animalia_2013","2021-06-10 16:19:48"
"1051","Inventaire biodiversitÃ© du site Pierre Fabre de Castres / PÃ©raudel - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_castres_bota","2021-06-10 15:47:04"
"1061","Inventaire biodiversitÃ© du site Pierre Fabre de BagnÃ¨res de Bigorre - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_bagneres_bota_animalia","2021-06-10 15:18:47"
"1071","Inventaire biodiversitÃ© du site Pierre Fabre d'Aignan - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pf_aignan_bota_animalia","2021-06-10 14:32:10"
"1081","Marine Mammals Observations - Total South Africa - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_za_marine_mammals","2021-05-17 08:56:24"
"1091","Marine Observations - Total South Africa - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_za_other","2021-05-17 08:41:01"
"1108","Marine Birds Observation - Total South Africa - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_za_birds","2021-05-17 08:23:31"
"1115","Guadeloupe_Insectes - Version 10.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=guadeloupe_insectes","2021-04-26 14:17:00"
"1121","Sbp-BioBlitz2017_60years-BiodiversityData - Version 1.14","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=sbp-bioblitz2017_60years-biodiversitydata","2020-03-02 14:23:24"
"1131","Marine Mammal Observation - Total Denmark 2013-2020 - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=total_dk_marine_mammals","2021-04-09 12:12:42"
"1141","WCS Cambodia camera trap occurrence data - Version 1.15","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=wcs_camera_trap_data","2021-03-19 03:11:27"
"1151","Spider Mites Collection of Jean Gutierrez - Version 5.3","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=spider_mites_collection_of_jean_gutierrez","2021-02-09 14:55:00"
"1161","Occurrence of wild and cultivated yams observed in West Africa and Madagascar from 1996 to 2015 - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=ird_yams","2021-01-14 10:34:20"
"1171","CommunautÃ©s adventices des systÃ¨mes cotonniers du nord Cameroun - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=cirad_cameroun","2020-11-06 09:31:46"
"1181","Collection Denise LAMOURE - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=grenoble_herbier_lamoure","2020-10-16 13:55:04"
"1191","Herbier Durrieu (TL 109) - Version 1.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=utiii_durrieu","2020-09-25 09:05:58"
"1201","Collections des fossiles du CarbonifÃ¨re du MusÃ©um d'histoire naturelle de Grenoble - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=pal_carbo_grm","2020-09-14 09:34:58"
"1215","Mosses and Lichens (Vermorel coll.) - Version 1.6","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=confluences_mousses_lichens","2020-07-23 14:15:39"
"1221","Mosses and Lichens - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=confluences_mousses_lichens_2","2020-07-23 13:53:10"
"1231","Algae - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=confluences_algues","2020-07-23 13:06:57"
"1241","Hexapoda MZS - Version 1.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=mzs_hexa","2020-06-23 09:57:32"
"1251","Herbier de Wallis et Futuna - Version 3.1","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=wal_fut","2020-06-17 11:43:42"
"1261","Cnidaria MZS - Version 6.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=cnidariamzs","2012-04-24 15:11:50"
"1271","Arachnida MZS - Version 1.3","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=mzs_arachnides","2020-05-26 13:42:34"
"1281","Fishes MZS - Version 1.2","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=mzs_fishes","2020-05-26 13:41:59"
"1291","Historical occurrences of diadromous fishes in French rivers between 1750 and 1980 - Version 1.3","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=diad_hist_database","2020-04-22 16:08:54"
"1301","Birds (coll. Bonnetain) - Version 1.5","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=bonnetain","2020-04-14 21:10:45"
"1315","Atlas des plantes vasculaires de Lorraine - Version 2.0","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=floraine","2014-09-30 14:56:49"
"1321","Sea trout entering the rivers Adour and Nivelle in south-west France at the start of the 21st century - Version 1.10","47dc2b5f-2c3f-485c-a9dd-e1ba77d88551","https://ipt.gbif.fr/resource?r=seatrout_gascony_2002-2013_gbif","2020-01-14 14:50:16"
